InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,rejection_reasons
536544,22423,REGENCY CAKESTAND 3 TIER,40,12/1/2010 14:32,12.72,,United Kingdom,Missing CustomerID
536544,22430,ENAMEL WATERING CAN CREAM,1,12/1/2010 14:32,10.17,,United Kingdom,Missing CustomerID
536544,22432,WATERING CAN PINK BUNNY,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22437,SET OF 9 BLACK SKULL BALLOONS,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22444,GROW YOUR OWN PLANT IN A CAN ,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22451,SILK PURSE BABUSHKA RED,2,12/1/2010 14:32,6.77,,United Kingdom,Missing CustomerID
536544,22457,NATURAL SLATE HEART CHALKBOARD ,6,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22469,HEART OF WICKER SMALL,8,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22470,HEART OF WICKER LARGE,1,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22471,TV DINNER TRAY AIR HOSTESS ,1,12/1/2010 14:32,11.02,,United Kingdom,Missing CustomerID
536544,22476,EMPIRE UNION JACK TV DINNER TRAY,1,12/1/2010 14:32,11.02,,United Kingdom,Missing CustomerID
536544,22477,WATERING CAN GARDEN MARKER,2,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22478,BIRDHOUSE GARDEN MARKER ,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22479,DAISY GARDEN MARKER,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22487,WHITE WOOD GARDEN PLANT LADDER,1,12/1/2010 14:32,20.38,,United Kingdom,Missing CustomerID
536544,22489,PACK OF 12 TRADITIONAL CRAYONS,1,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,22494,EMERGENCY FIRST AID TIN ,2,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22497,SET OF 2 TINS VINTAGE BATHROOM ,2,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,22515,CHILDS GARDEN SPADE PINK,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22517,CHILDS GARDEN RAKE PINK,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22519,CHILDS GARDEN BRUSH PINK,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22530,MAGIC DRAWING SLATE DOLLY GIRL ,5,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,8,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,22539,MINI JIGSAW DOLLY GIRL,4,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,22540,MINI JIGSAW CIRCUS PARADE ,1,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,22545,MINI JIGSAW BUNNIES,1,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,22548,HEADS AND TAILS SPORTING FUN,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22549,PICTURE DOMINOES,1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22550,HOLIDAY FUN LUDO,2,12/1/2010 14:32,7.62,,United Kingdom,Missing CustomerID
536544,22553,PLASTERS IN TIN SKULLS,1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22555,PLASTERS IN TIN STRONGMAN,1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22560,TRADITIONAL MODELLING CLAY,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22569,FELTCRAFT CUSHION BUTTERFLY,1,12/1/2010 14:32,7.62,,United Kingdom,Missing CustomerID
536544,22571,ROCKING HORSE RED CHRISTMAS ,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22573,STAR WOODEN CHRISTMAS DECORATION,5,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22574,HEART WOODEN CHRISTMAS DECORATION,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22580,ADVENT CALENDAR GINGHAM SACK,1,12/1/2010 14:32,11.87,,United Kingdom,Missing CustomerID
536544,22582,PACK OF 6 SWEETIE GIFT BOXES,1,12/1/2010 14:32,5.06,,United Kingdom,Missing CustomerID
536544,22583,PACK OF 6 HANDBAG GIFT BOXES,1,12/1/2010 14:32,5.06,,United Kingdom,Missing CustomerID
536544,22588,CARD HOLDER GINGHAM HEART,3,12/1/2010 14:32,5.06,,United Kingdom,Missing CustomerID
536544,22589,CARDHOLDER GINGHAM STAR,1,12/1/2010 14:32,5.06,,United Kingdom,Missing CustomerID
536544,22595,CHRISTMAS GINGHAM HEART,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22600,CHRISTMAS RETROSPOT STAR WOOD,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22601,CHRISTMAS RETROSPOT ANGEL WOOD,2,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22603,CHRISTMAS RETROSPOT TREE WOOD,4,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22605,WOODEN CROQUET GARDEN SET,1,12/1/2010 14:32,25.49,,United Kingdom,Missing CustomerID
536544,22614,PACK OF 12 SPACEBOY TISSUES,1,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,22616,PACK OF 12 LONDON TISSUES ,3,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,22620,4 TRADITIONAL SPINNING TOPS,7,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22625,RED KITCHEN SCALES,2,12/1/2010 14:32,16.98,,United Kingdom,Missing CustomerID
536544,22629,SPACEBOY LUNCH BOX ,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22632,HAND WARMER RED RETROSPOT,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,12/1/2010 14:32,20.38,,United Kingdom,Missing CustomerID
536544,22639,SET OF 4 NAPKIN CHARMS HEARTS,1,12/1/2010 14:32,5.06,,United Kingdom,Missing CustomerID
536544,22644,CERAMIC CHERRY CAKE MONEY BANK,1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22651,GENTLEMAN SHIRT REPAIR KIT ,3,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22654,DELUXE SEWING KIT ,1,12/1/2010 14:32,11.87,,United Kingdom,Missing CustomerID
536544,22662,LUNCH BAG DOLLY GIRL DESIGN,2,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22664,TOY TIDY DOLLY GIRL DESIGN,4,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22669,RED BABY BUNTING ,1,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22675,FRENCH KITCHEN SIGN BLUE METAL,2,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22694,WICKER STAR ,4,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22695,WICKER WREATH SMALL,2,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22699,ROSES REGENCY TEACUP AND SAUCER ,2,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22719,GUMBALL MONOCHROME COAT RACK,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22727,ALARM CLOCK BAKELIKE RED ,2,12/1/2010 14:32,7.62,,United Kingdom,Missing CustomerID
536544,22728,ALARM CLOCK BAKELIKE PINK,1,12/1/2010 14:32,7.62,,United Kingdom,Missing CustomerID
536544,22729,ALARM CLOCK BAKELIKE ORANGE,2,12/1/2010 14:32,7.62,,United Kingdom,Missing CustomerID
536544,22730,ALARM CLOCK BAKELIKE IVORY,1,12/1/2010 14:32,7.62,,United Kingdom,Missing CustomerID
536544,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3,12/1/2010 14:32,5.06,,United Kingdom,Missing CustomerID
536544,22737,RIBBON REEL CHRISTMAS PRESENT ,1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22738,RIBBON REEL SNOWY VILLAGE,3,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22740,POLKADOT PEN,13,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22741,FUNKY DIVA PEN,8,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22744,MAKE YOUR OWN MONSOON CARD KIT,1,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22745,POPPY'S PLAYHOUSE BEDROOM ,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22748,POPPY'S PLAYHOUSE KITCHEN,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,3,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22757,LARGE RED BABUSHKA NOTEBOOK ,3,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22759,SET OF 3 NOTEBOOKS IN PARCEL,3,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22760,"TRAY, BREAKFAST IN BED",1,12/1/2010 14:32,25.49,,United Kingdom,Missing CustomerID
536544,22769,CHALKBOARD KITCHEN ORGANISER,1,12/1/2010 14:32,51.02,,United Kingdom,Missing CustomerID
536544,22791,T-LIGHT GLASS FLUTED ANTIQUE,3,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22792,FLUTED ANTIQUE CANDLE HOLDER,2,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22798,ANTIQUE GLASS DRESSING TABLE POT,2,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22812,PACK 3 BOXES CHRISTMAS PANNETONE,2,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22813,PACK 3 BOXES BIRD PANNETONE ,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22816,CARD MOTORBIKE SANTA,4,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,22818,CARD CHRISTMAS VILLAGE,6,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,22822,CREAM WALL PLANTER HEART SHAPED,1,12/1/2010 14:32,12.72,,United Kingdom,Missing CustomerID
536544,22835,HOT WATER BOTTLE I AM SO POORLY,4,12/1/2010 14:32,9.32,,United Kingdom,Missing CustomerID
536544,22837,HOT WATER BOTTLE BABUSHKA ,1,12/1/2010 14:32,9.32,,United Kingdom,Missing CustomerID
536544,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,12/1/2010 14:32,16.98,,United Kingdom,Missing CustomerID
536544,22847,BREAD BIN DINER STYLE IVORY,1,12/1/2010 14:32,34,,United Kingdom,Missing CustomerID
536544,22862,LOVE HEART NAPKIN BOX ,1,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,22865,HAND WARMER OWL DESIGN,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22866,HAND WARMER SCOTTY DOG DESIGN,4,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22867,HAND WARMER BIRD DESIGN,4,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22876,NUMBER TILE COTTAGE GARDEN 8,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22899,CHILDREN'S APRON DOLLY GIRL ,2,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22906,12 MESSAGE CARDS WITH ENVELOPES,2,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,3,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,4,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,22916,HERB MARKER THYME,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22917,HERB MARKER ROSEMARY,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22918,HERB MARKER PARSLEY,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22919,HERB MARKER MINT,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22920,HERB MARKER BASIL,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22921,HERB MARKER CHIVES ,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22928,YELLOW GIANT GARDEN THERMOMETER,1,12/1/2010 14:32,11.87,,United Kingdom,Missing CustomerID
536544,22940,FELTCRAFT CHRISTMAS FAIRY,2,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,22945,CHRISTMAS METAL TAGS ASSORTED ,1,12/1/2010 14:32,11.02,,United Kingdom,Missing CustomerID
536544,22948,METAL DECORATION NAUGHTY CHILDREN ,2,12/1/2010 14:32,6.77,,United Kingdom,Missing CustomerID
536544,22949,36 DOILIES DOLLY GIRL,1,12/1/2010 14:32,2.98,,United Kingdom,Missing CustomerID
536544,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,12/1/2010 14:32,1.28,,United Kingdom,Missing CustomerID
536544,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,12/1/2010 14:32,1.28,,United Kingdom,Missing CustomerID
536544,22956,36 FOIL HEART CAKE CASES,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,22960,JAM MAKING SET WITH JARS,7,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,22961,JAM MAKING SET PRINTED,9,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22962,JAM JAR WITH PINK LID,4,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22963,JAM JAR WITH GREEN LID,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,22966,GINGERBREAD MAN COOKIE CUTTER,3,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22969,HOMEMADE JAM SCENTED CANDLES,1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22972,CHILDREN'S SPACEBOY MUG,1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22974,CHILDRENS DOLLY GIRL MUG,3,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,22975,SPACEBOY CHILDRENS EGG CUP,2,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,22988,SOLDIERS EGG CUP ,3,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,35095A,BLUE VICTORIAN FABRIC OVAL BOX,2,12/1/2010 14:32,0.84,,United Kingdom,Missing CustomerID
536544,35095B,RED VICTORIAN FABRIC OVAL BOX,1,12/1/2010 14:32,0.84,,United Kingdom,Missing CustomerID
536544,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,35598D,PINK/WHITE CHRISTMAS TREE 60CM,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,35599D,PINK AND WHITE CHRISTMAS TREE 120CM,1,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,35610A,PINK CHRISTMAS FLOCK DROPLET ,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,35818P,"ACRYLIC JEWEL ICICLE, PINK",1,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,2,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,35961,FOLKART ZINC HEART CHRISTMAS DEC,1,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,35971,ROSE FOLKART HEART DECORATIONS,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,37370,RETRO COFFEE MUGS ASSORTED,1,12/1/2010 14:32,16.13,,United Kingdom,Missing CustomerID
536544,37449,CERAMIC CAKE STAND + HANGING CAKES,1,12/1/2010 14:32,21.23,,United Kingdom,Missing CustomerID
536544,37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,12/1/2010 14:32,18.68,,United Kingdom,Missing CustomerID
536544,47559B,TEA TIME OVEN GLOVE,2,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,47580,TEA TIME DES TEA COSY,1,12/1/2010 14:32,5.06,,United Kingdom,Missing CustomerID
536544,47591B,SCOTTIES CHILDRENS APRON,2,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,47593B,SCOTTIE DOGS BABY BIB,2,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,48188,DOORMAT WELCOME PUPPIES,1,12/1/2010 14:32,14.43,,United Kingdom,Missing CustomerID
536544,70007,HI TEC ALPINE HAND WARMER,5,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,71053,WHITE METAL LANTERN,1,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,71459,HANGING JAM JAR T-LIGHT HOLDER,8,12/1/2010 14:32,1.69,,United Kingdom,Missing CustomerID
536544,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,1,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,72799E,IVORY PILLAR CANDLE SILVER FLOCK,2,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,72799F,IVORY PILLAR CANDLE GOLD FLOCK,2,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,2,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,79030D,"TUMBLER, BAROQUE",1,12/1/2010 14:32,12.72,,United Kingdom,Missing CustomerID
536544,79030G,"TUMBLER, NEW ENGLAND",1,12/1/2010 14:32,12.72,,United Kingdom,Missing CustomerID
536544,79321,CHILLI LIGHTS,1,12/1/2010 14:32,10.17,,United Kingdom,Missing CustomerID
536544,82551,LAUNDRY 15C METAL SIGN,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,82578,KITCHEN METAL SIGN,1,12/1/2010 14:32,1.28,,United Kingdom,Missing CustomerID
536544,82580,BATHROOM METAL SIGN,1,12/1/2010 14:32,1.28,,United Kingdom,Missing CustomerID
536544,82583,HOT BATHS METAL SIGN,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,12/1/2010 14:32,7.62,,United Kingdom,Missing CustomerID
536544,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,12/1/2010 14:32,7.62,,United Kingdom,Missing CustomerID
536544,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,4,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,8,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,4,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,84050,PINK HEART SHAPE EGG FRYING PAN,3,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,84086C,PINK/PURPLE RETRO RADIO,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,4,12/1/2010 14:32,5.06,,United Kingdom,Missing CustomerID
536544,84992,72 SWEETHEART FAIRY CAKE CASES,1,12/1/2010 14:32,1.28,,United Kingdom,Missing CustomerID
536544,85014B,RED RETROSPOT UMBRELLA,2,12/1/2010 14:32,12.72,,United Kingdom,Missing CustomerID
536544,85015,SET OF 12  VINTAGE POSTCARD SET,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,85016,SET OF 6 VINTAGE NOTELETS KIT,2,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,85017A,ENVELOPE 50 ROMANTIC IMAGES,1,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,85017B,ENVELOPE 50 BLOSSOM IMAGES,1,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,85032D,YULETIDE IMAGES GIFT WRAP SET,2,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,3,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,12/1/2010 14:32,16.98,,United Kingdom,Missing CustomerID
536544,85049E,SCANDINAVIAN REDS RIBBONS,3,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,85049G,CHOCOLATE BOX RIBBONS ,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,85049H,URBAN BLACK RIBBONS ,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,85064,CREAM SWEETHEART LETTER RACK,1,12/1/2010 14:32,11.02,,United Kingdom,Missing CustomerID
536544,85099B,JUMBO BAG RED RETROSPOT,1,12/1/2010 14:32,4.21,,United Kingdom,Missing CustomerID
536544,85114B,IVORY ENCHANTED FOREST PLACEMAT,11,12/1/2010 14:32,3.36,,United Kingdom,Missing CustomerID
536544,85116,BLACK CANDELABRA T-LIGHT HOLDER,3,12/1/2010 14:32,1.66,,United Kingdom,Missing CustomerID
536544,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/1/2010 14:32,5.91,,United Kingdom,Missing CustomerID
536544,85127,SMALL SQUARE CUT GLASS CANDLESTICK,2,12/1/2010 14:32,10.17,,United Kingdom,Missing CustomerID
536544,85129D,BEADED CRYSTAL HEART PINK SMALL,1,12/1/2010 14:32,2.51,,United Kingdom,Missing CustomerID
536544,85131B,BEADED CRYSTAL HEART GREEN ON STICK,2,12/1/2010 14:32,0.85,,United Kingdom,Missing CustomerID
536544,85132A,CHARLIE + LOLA BISCUITS TINS,2,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,85135B,BLUE DRAGONFLY HELICOPTER,1,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
536544,85135C,RED DRAGONFLY HELICOPTER,1,12/1/2010 14:32,8.47,,United Kingdom,Missing CustomerID
